ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2015-01-10,284.7391268690195,271.1138153983614,278.1324540653997,284.7391268690195,284.7391268690195,-10.171267358592031,-10.171267358592031,-10.171267358592031,-0.08764337750465215,-0.08764337750465215,-0.08764337750465215,-10.083623981087381,-10.083623981087381,-10.083623981087381,0.0,0.0,0.0,274.56785951042747
2015-01-11,284.82168619633813,271.0200154143216,278.31020608867686,284.82168619633813,284.82168619633813,-10.084136829580366,-10.084136829580366,-10.084136829580366,-0.021000589975329765,-0.021000589975329765,-0.021000589975329765,-10.063136239605038,-10.063136239605038,-10.063136239605038,0.0,0.0,0.0,274.7375493667578
2015-01-12,284.9042455236567,271.4887352589068,278.6894738215236,284.9042455236567,284.9042455236567,-9.895148661342912,-9.895148661342912,-9.895148661342912,0.1365492800014727,0.1365492800014727,0.1365492800014727,-10.031697941344383,-10.031697941344383,-10.031697941344383,0.0,0.0,0.0,275.0090968623138
2015-01-13,284.9868048509753,271.2040558358653,278.8222534724579,284.9868048509753,284.9868048509753,-9.991623910190249,-9.991623910190249,-9.991623910190249,-0.0008037135552334399,-0.0008037135552334399,-0.0008037135552334399,-9.990820196635019,-9.990820196635019,-9.990820196635019,0.0,0.0,0.0,274.9951809407851
2015-01-14,285.06936417829394,271.47369670300327,278.6085840199245,285.06936417829394,285.06936417829394,-10.048999789525617,-10.048999789525617,-10.048999789525617,-0.10679862423123623,-0.10679862423123623,-0.10679862423123623,-9.942201165294383,-9.942201165294383,-9.942201165294383,0.0,0.0,0.0,275.0203643887683
2015-01-15,285.1519235056126,271.3946725960011,278.61950638189825,285.1519235056126,285.1519235056126,-9.923523961160466,-9.923523961160466,-9.923523961160466,-0.035854239099006514,-0.035854239099006514,-0.035854239099006514,-9.887669722061457,-9.887669722061457,-9.887669722061457,0.0,0.0,0.0,275.22839954445215
2015-01-16,285.2344828329312,272.1215034217324,278.81145785891346,285.2344828329312,285.2344828329312,-9.713574366653445,-9.713574366653445,-9.713574366653445,0.11555126436457236,0.11555126436457236,0.11555126436457236,-9.829125631018016,-9.829125631018016,-9.829125631018016,0.0,0.0,0.0,275.5209084662777
2015-01-17,285.3170421602498,271.86515788907985,278.88973564880945,285.3170421602498,285.3170421602498,-9.856121424217186,-9.856121424217186,-9.856121424217186,-0.08764337750464078,-0.08764337750464078,-0.08764337750464078,-9.768478046712543,-9.768478046712543,-9.768478046712543,0.0,0.0,0.0,275.4609207360326
2015-01-18,285.3996014875684,272.128560194136,279.31926528780673,285.3996014875684,285.3996014875684,-9.728584793210816,-9.728584793210816,-9.728584793210816,-0.02100058997536368,-0.02100058997536368,-0.02100058997536368,-9.70758420323545,-9.70758420323545,-9.70758420323545,0.0,0.0,0.0,275.6710166943576
2015-01-19,285.48216081488704,272.6732797768784,279.5444580790309,285.48216081488704,285.48216081488704,-9.511640861422675,-9.511640861422675,-9.511640861422675,0.13654928000157363,0.13654928000157363,0.13654928000157363,-9.648190141424251,-9.648190141424251,-9.648190141424251,0.0,0.0,0.0,275.97051995346436
2015-01-20,285.56472014220566,272.206291502979,279.63114197184126,285.56472014220566,285.56472014220566,-9.592678972627356,-9.592678972627356,-9.592678972627356,-0.0008037135552353404,-0.0008037135552353404,-0.0008037135552353404,-9.59187525907212,-9.59187525907212,-9.59187525907212,0.0,0.0,0.0,275.9720411695783
2015-01-21,285.6472794695243,272.3621674369499,279.4911904253865,285.6472794695243,285.6472794695243,-9.646800975718506,-9.646800975718506,-9.646800975718506,-0.1067986242313429,-0.1067986242313429,-0.1067986242313429,-9.540002351487164,-9.540002351487164,-9.540002351487164,0.0,0.0,0.0,276.00047849380576
2015-01-22,285.7298387968429,272.69177205826884,279.75480962107684,285.7298387968429,285.7298387968429,-9.529528882567114,-9.529528882567114,-9.529528882567114,-0.03585423909969421,-0.03585423909969421,-0.03585423909969421,-9.493674643467418,-9.493674643467418,-9.493674643467418,0.0,0.0,0.0,276.2003099142758
2015-01-23,285.8123981241615,273.2147370854827,280.2421698322571,285.8123981241615,285.8123981241615,-9.33814983928705,-9.33814983928705,-9.33814983928705,0.11555126436473871,0.11555126436473871,0.11555126436473871,-9.453701103651788,-9.453701103651788,-9.453701103651788,0.0,0.0,0.0,276.4742482848745
2015-01-24,285.89495745148014,272.62728267090057,279.8399622447828,285.89495745148014,285.89495745148014,-9.508214461936522,-9.508214461936522,-9.508214461936522,-0.0876433775046874,-0.0876433775046874,-0.0876433775046874,-9.420571084431833,-9.420571084431833,-9.420571084431833,0.0,0.0,0.0,276.3867429895436
2015-01-25,285.97751677879876,273.245334295709,280.10922372969895,285.97751677879876,285.97751677879876,-9.415439642392617,-9.415439642392617,-9.415439642392617,-0.021000589975539205,-0.021000589975539205,-0.021000589975539205,-9.394439052417079,-9.394439052417079,-9.394439052417079,0.0,0.0,0.0,276.5620771364061
2015-01-26,286.0600761061174,273.0654155100263,280.25049796774346,286.0600761061174,286.0600761061174,-9.238570593990437,-9.238570593990437,-9.238570593990437,0.13654928000167454,0.13654928000167454,0.13654928000167454,-9.375119873992112,-9.375119873992112,-9.375119873992112,0.0,0.0,0.0,276.8215055121269
2015-01-27,286.142635433436,273.3363298154525,280.2173871134818,286.142635433436,286.142635433436,-9.362898520081183,-9.362898520081183,-9.362898520081183,-0.0008037135556701651,-0.0008037135556701651,-0.0008037135556701651,-9.362094806525512,-9.362094806525512,-9.362094806525512,0.0,0.0,0.0,276.77973691335484
2015-01-28,286.2251947607546,273.4773432619453,280.3715306617635,286.2251947607546,286.2251947607546,-9.461326651706338,-9.461326651706338,-9.461326651706338,-0.10679862423143777,-0.10679862423143777,-0.10679862423143777,-9.3545280274749,-9.3545280274749,-9.3545280274749,0.0,0.0,0.0,276.7638681090483
2015-01-29,286.30775408807324,273.3362233763596,280.6516711967148,286.30775408807324,286.30775408807324,-9.387147459325377,-9.387147459325377,-9.387147459325377,-0.03585423909953044,-0.03585423909953044,-0.03585423909953044,-9.351293220225847,-9.351293220225847,-9.351293220225847,0.0,0.0,0.0,276.92060662874786
2015-01-30,286.3903134153918,273.3033115545083,280.64815841885877,286.3903134153918,286.3903134153918,-9.235458171793352,-9.235458171793352,-9.235458171793352,0.11555126436466347,0.11555126436466347,0.11555126436466347,-9.351009436158018,-9.351009436158018,-9.351009436158018,0.0,0.0,0.0,277.15485524359843
2015-01-31,286.4728727427105,273.57376516761497,280.9369379256577,286.4728727427105,286.4728727427105,-9.439728553339608,-9.439728553339608,-9.439728553339608,-0.08764337750492253,-0.08764337750492253,-0.08764337750492253,-9.352085175834684,-9.352085175834684,-9.352085175834684,0.0,0.0,0.0,277.0331441893709
2015-02-01,286.5554320700291,273.581894725806,280.67491733148063,286.5554320700291,286.5554320700291,-9.373769976409609,-9.373769976409609,-9.373769976409609,-0.021000589975573112,-0.021000589975573112,-0.021000589975573112,-9.352769386434037,-9.352769386434037,-9.352769386434037,0.0,0.0,0.0,277.1816620936195
2015-02-02,286.6379913973477,273.7641243344978,280.9574518807952,286.6379913973477,286.6379913973477,-9.21465858470659,-9.21465858470659,-9.21465858470659,0.136549280001659,0.136549280001659,0.136549280001659,-9.351207864708249,-9.351207864708249,-9.351207864708249,0.0,0.0,0.0,277.42333281264115
2015-02-03,286.7205507246663,273.9126588049102,280.80133511252063,286.7205507246663,286.7205507246663,-9.346307104505332,-9.346307104505332,-9.346307104505332,-0.0008037135552064527,-0.0008037135552064527,-0.0008037135552064527,-9.345503390950126,-9.345503390950126,-9.345503390950126,0.0,0.0,0.0,277.37424362016094
2015-02-04,286.8031100519849,274.0229644440501,281.0256533112905,286.8031100519849,286.8031100519849,-9.440576428628042,-9.440576428628042,-9.440576428628042,-0.10679862423141187,-0.10679862423141187,-0.10679862423141187,-9.33377780439663,-9.33377780439663,-9.33377780439663,0.0,0.0,0.0,277.36253362335685
2015-02-05,286.8856693793035,274.1424803685942,281.07646018298715,286.8856693793035,286.8856693793035,-9.350088406700731,-9.350088406700731,-9.350088406700731,-0.03585423909938907,-0.03585423909938907,-0.03585423909938907,-9.314234167601343,-9.314234167601343,-9.314234167601343,0.0,0.0,0.0,277.5355809726028
2015-02-06,286.96822870662214,274.2930907993393,281.0905971357991,286.96822870662214,286.96822870662214,-9.169665894012809,-9.169665894012809,-9.169665894012809,0.11555126436458824,0.11555126436458824,0.11555126436458824,-9.285217158377398,-9.285217158377398,-9.285217158377398,0.0,0.0,0.0,277.79856281260936
2015-02-07,287.0507880339408,274.1831526041209,281.22434434162216,287.0507880339408,287.0507880339408,-9.332913250771274,-9.332913250771274,-9.332913250771274,-0.08764337750478056,-0.08764337750478056,-0.08764337750478056,-9.245269873266494,-9.245269873266494,-9.245269873266494,0.0,0.0,0.0,277.7178747831695
2015-02-08,287.1333473612594,274.18419883695225,281.3949498326492,287.1333473612594,287.1333473612594,-9.214185914783618,-9.214185914783618,-9.214185914783618,-0.021000589976102116,-0.021000589976102116,-0.021000589976102116,-9.193185324807517,-9.193185324807517,-9.193185324807517,0.0,0.0,0.0,277.91916144647575
2015-02-09,287.215906688578,274.5876093937025,281.5736479444642,287.215906688578,287.215906688578,-8.991501783374488,-8.991501783374488,-8.991501783374488,0.1365492800015024,0.1365492800015024,0.1365492800015024,-9.128051063375992,-9.128051063375992,-9.128051063375992,0.0,0.0,0.0,278.2244049052035
2015-02-10,287.2984660158966,274.64555486208155,281.7788262428707,287.2984660158966,287.2984660158966,-9.050089262324892,-9.050089262324892,-9.050089262324892,-0.0008037135554248133,-0.0008037135554248133,-0.0008037135554248133,-9.049285548769468,-9.049285548769468,-9.049285548769468,0.0,0.0,0.0,278.24837675357173
2015-02-11,287.38102534321524,274.64221679217906,281.68027089491585,287.38102534321524,287.38102534321524,-9.063463755654018,-9.063463755654018,-9.063463755654018,-0.10679862423151855,-0.10679862423151855,-0.10679862423151855,-8.956665131422499,-8.956665131422499,-8.956665131422499,0.0,0.0,0.0,278.3175615875612
2015-02-12,287.46358467053386,274.85838346434144,282.49747975187444,287.46358467053386,287.46358467053386,-8.886195010516406,-8.886195010516406,-8.886195010516406,-0.035854239099225305,-0.035854239099225305,-0.035854239099225305,-8.850340771417182,-8.850340771417182,-8.850340771417182,0.0,0.0,0.0,278.57738966001745
2015-02-13,287.5461439978525,275.1555910026624,282.5693590622553,287.5461439978525,287.5461439978525,-8.615292653219818,-8.615292653219818,-8.615292653219818,0.11555126436466237,0.11555126436466237,0.11555126436466237,-8.730843917584478,-8.730843917584478,-8.730843917584478,0.0,0.0,0.0,278.9308513446327
2015-02-14,287.6287033251711,275.5307364875014,282.6490919774297,287.6287033251711,287.6287033251711,-8.6867246580066,-8.6867246580066,-8.6867246580066,-0.08764337750476922,-0.08764337750476922,-0.08764337750476922,-8.599081280501832,-8.599081280501832,-8.599081280501832,0.0,0.0,0.0,278.9419786671645
2015-02-15,287.7112626524897,275.8130945346451,282.8395827925591,287.7112626524897,287.7112626524897,-8.477319143106262,-8.477319143106262,-8.477319143106262,-0.02100058997578257,-0.02100058997578257,-0.02100058997578257,-8.456318553130478,-8.456318553130478,-8.456318553130478,0.0,0.0,0.0,279.23394350938344
2015-02-16,287.79382197980834,275.88671128987977,282.89580466257013,287.79382197980834,287.79382197980834,-8.167604171994089,-8.167604171994089,-8.167604171994089,0.13654928000160332,0.13654928000160332,0.13654928000160332,-8.304153451995692,-8.304153451995692,-8.304153451995692,0.0,0.0,0.0,279.62621780781427
2015-02-17,287.83553914913614,276.36160308653814,283.39483475129487,287.83553914913614,287.83553914913614,-8.145282474576353,-8.145282474576353,-8.145282474576353,-0.0008037135556431779,-0.0008037135556431779,-0.0008037135556431779,-8.144478761020713,-8.144478761020713,-8.144478761020713,0.0,0.0,0.0,279.6902566745598
2015-02-18,287.87725631846394,276.3255769025414,283.31822756624007,287.87725631846394,287.87725631846394,-8.086234974710507,-8.086234974710507,-8.086234974710507,-0.10679862423120395,-0.10679862423120395,-0.10679862423120395,-7.979436350479302,-7.979436350479302,-7.979436350479302,0.0,0.0,0.0,279.7910213437534
2015-02-19,287.91897348779173,276.64259808655174,283.6527714135506,287.91897348779173,287.91897348779173,-7.847217645804281,-7.847217645804281,-7.847217645804281,-0.03585423909950966,-0.03585423909950966,-0.03585423909950966,-7.811363406704773,-7.811363406704773,-7.811363406704773,0.0,0.0,0.0,280.07175584198745
