index,ds,city_name,y,temp_min,temp_max,rain_1h,clouds_all
1689,2015-12-03,Valencia,282.47198046875,282.47198046875,282.47198046875,0.0,0.0
1694,2015-12-04,Valencia,283.21127083333334,283.21127083333334,283.21127083333334,0.0375,8.666666666666666
1699,2015-12-05,Valencia,284.3551875,284.3551875,284.3551875,0.0249999999999999,25.875
1704,2015-12-06,Valencia,286.8433333333333,286.8433333333333,286.8433333333333,0.0375,41.833333333333336
1709,2015-12-07,Valencia,286.8168958333333,286.8168958333333,286.8168958333333,0.0499999999999999,55.583333333333336
1714,2015-12-08,Valencia,285.95504166666666,285.95504166666666,285.95504166666666,0.0,6.166666666666667
1719,2015-12-09,Valencia,286.5394583333333,286.5394583333333,286.5394583333333,0.0249999999999999,39.916666666666664
1724,2015-12-10,Valencia,286.17970833333334,286.17970833333334,286.17970833333334,0.0875,43.375
1729,2015-12-11,Valencia,285.4649166666666,285.4649166666666,285.4649166666666,0.0499999999999999,66.5
1734,2015-12-12,Valencia,285.84429166666666,285.84429166666666,285.84429166666666,0.0499999999999999,58.791666666666664
1739,2015-12-13,Valencia,285.1820625,285.1820625,285.1820625,0.0625,21.625
1744,2015-12-14,Valencia,284.9463411458333,284.9463411458333,284.9463411458333,0.0,0.6666666666666666
1749,2015-12-15,Valencia,287.4013203125,287.4013203125,287.4013203125,0.0,0.3333333333333333
1754,2015-12-16,Valencia,286.66629947916664,286.66629947916664,286.66629947916664,0.0,3.0
1759,2015-12-17,Valencia,284.99766666666665,284.99766666666665,284.99766666666665,0.0,6.0
1764,2015-12-18,Valencia,283.2417083333333,283.04045833333333,283.7767083333333,0.0,5.5
1769,2015-12-19,Valencia,283.026875,282.39854166666663,283.98645833333336,0.0,5.833333333333333
1774,2015-12-20,Valencia,282.9025625,282.10089583333337,284.3375625,0.0249999999999999,45.208333333333336
1779,2015-12-21,Valencia,282.2805,281.5896666666667,283.67216666666667,0.0249999999999999,16.75
1784,2015-12-22,Valencia,282.906375,282.085125,283.98679166666665,0.0,17.041666666666668
1789,2015-12-23,Valencia,281.96795833333334,280.85379166666667,283.14254166666666,0.0,47.541666666666664
1794,2015-12-24,Valencia,283.1670833333333,282.02708333333334,284.7029166666667,0.0,29.0
1799,2015-12-25,Valencia,282.0154375,280.1129375,284.5896041666667,0.0,33.541666666666664
1804,2015-12-26,Valencia,283.0783333333333,281.815,284.79375,0.0,42.458333333333336
1809,2015-12-27,Valencia,282.2110416666667,280.01270833333336,284.958125,0.0,31.458333333333332
1814,2015-12-28,Valencia,284.19008333333335,282.95258333333334,285.64508333333333,0.0124999999999999,44.791666666666664
1819,2015-12-29,Valencia,284.58774999999997,282.9431666666667,286.74608333333333,0.0,9.25
1824,2015-12-30,Valencia,283.14799999999997,281.16633333333334,285.7088333333333,0.0,2.0833333333333335
1829,2015-12-31,Valencia,285.76152083333335,284.24527083333334,288.20318749999996,0.0,15.583333333333334
1834,2016-01-01,Valencia,286.03502083333336,285.0279375,287.8604375,0.125,45.083333333333336
1839,2016-01-02,Valencia,285.08020833333336,282.85270833333334,287.6297916666667,0.075,20.5
1844,2016-01-03,Valencia,284.2991666666667,282.60999999999996,286.29,0.0499999999999999,34.958333333333336
1849,2016-01-04,Valencia,289.1745,287.34825,292.03616666666665,0.0249999999999999,55.333333333333336
1854,2016-01-05,Valencia,284.0525416666667,281.68920833333334,286.612125,0.0,19.583333333333332
1859,2016-01-06,Valencia,281.6185625,279.64397916666667,283.76022916666665,0.0,10.416666666666666
1864,2016-01-07,Valencia,287.1359166666667,285.03883333333334,289.38216666666665,0.125,25.916666666666668
1869,2016-01-08,Valencia,287.56127083333337,285.88335416666666,289.8087708333333,0.0,19.416666666666668
1874,2016-01-09,Valencia,287.4019583333333,285.70987499999995,289.143625,0.0249999999999999,17.333333333333332
1879,2016-01-10,Valencia,288.48975,287.48016666666666,289.5643333333333,0.0,47.666666666666664
1884,2016-01-11,Valencia,289.30885416666666,288.48552083333334,289.9771875,0.0124999999999999,21.75
1889,2016-01-12,Valencia,284.77620833333333,283.81620833333335,285.53704166666665,0.0,9.5
1894,2016-01-13,Valencia,282.73822916666666,282.0473958333333,283.38906249999997,0.0,3.3333333333333335
1899,2016-01-14,Valencia,286.17083333333335,285.26458333333335,286.83125,0.0,8.0
1904,2016-01-15,Valencia,284.613125,283.92520833333333,285.20020833333336,0.0625,37.708333333333336
1909,2016-01-16,Valencia,281.93125000000003,281.22625,282.55958333333336,0.0,8.333333333333334
1914,2016-01-17,Valencia,279.39297916666663,278.53922916666664,280.17256249999997,0.0,3.25
1919,2016-01-18,Valencia,284.2993333333333,283.3514166666667,285.14725,0.0,12.083333333333334
1924,2016-01-19,Valencia,283.105875,282.46504166666665,283.7400416666667,0.0,1.6666666666666667
1929,2016-01-20,Valencia,282.94958333333335,282.1979166666667,283.63958333333335,0.0,5.5
1934,2016-01-21,Valencia,282.94691666666665,281.95816666666667,283.73316666666665,0.0,3.75
1939,2016-01-22,Valencia,283.69,282.9433333333333,284.3308333333333,0.0,3.5
1944,2016-01-23,Valencia,284.9429166666667,284.16375,285.90125,0.0,22.583333333333332
1949,2016-01-24,Valencia,284.8366458333333,284.1437291666667,285.59372916666666,0.0124999999999999,48.166666666666664
1954,2016-01-25,Valencia,285.294375,284.6897916666667,285.8772916666666,0.0124999999999999,47.291666666666664
1959,2016-01-26,Valencia,285.31391666666667,284.7443333333334,285.85266666666666,0.0,75.41666666666667
1964,2016-01-27,Valencia,285.9488333333333,285.2584166666667,286.70841666666666,0.0,38.916666666666664
1969,2016-01-28,Valencia,286.1276041666667,284.34010416666666,288.35260416666665,0.0,2.5
1974,2016-01-29,Valencia,286.40000000000003,285.1358333333333,287.82750000000004,0.0,36.541666666666664
1979,2016-01-30,Valencia,286.1059453125,284.7246953125,287.9246953125,0.0,3.6666666666666665
1984,2016-01-31,Valencia,287.3119947916667,286.61032812499997,288.04366145833336,0.0,4.083333333333333
1989,2016-02-01,Valencia,287.0966458333333,286.41372916666666,287.7970625,0.0,0.0
1994,2016-02-02,Valencia,285.1141666666667,284.01624999999996,286.12875,0.0,0.1666666666666666
1999,2016-02-03,Valencia,285.51797916666663,284.33047916666663,286.6638125,0.0,4.166666666666667
2004,2016-02-04,Valencia,282.2075208333333,280.6412708333333,283.81210416666664,0.0,5.333333333333333
2009,2016-02-05,Valencia,282.356875,281.14687499999997,283.51354166666664,0.0,0.0
2014,2016-02-06,Valencia,285.4175,283.3208333333333,287.08750000000003,0.0,8.333333333333334
2019,2016-02-07,Valencia,286.68625000000003,285.4916666666667,287.9791666666667,0.0,18.958333333333332
2024,2016-02-08,Valencia,287.7191666666667,285.8666666666667,289.2583333333333,0.0,10.833333333333334
2029,2016-02-09,Valencia,289.25166666666667,288.0125,290.125,0.0,27.5
2034,2016-02-10,Valencia,290.66970833333335,289.66137499999996,291.59054166666664,0.0,32.291666666666664
2039,2016-02-11,Valencia,289.9491875,288.7879375,291.06710416666664,0.0,17.916666666666668
2044,2016-02-12,Valencia,290.5049231770833,289.65992317708333,291.2349231770833,0.0,15.083333333333334
2049,2016-02-13,Valencia,292.811375,291.56220833333333,293.79137499999996,0.0,31.166666666666668
2054,2016-02-14,Valencia,287.72933333333333,286.26141666666666,288.7155833333333,0.0249999999999999,24.5
2059,2016-02-15,Valencia,283.9329166666667,282.75124999999997,285.03458333333333,0.0124999999999999,20.0
2064,2016-02-16,Valencia,280.71723567708335,279.64973567708336,281.85390234375,0.0,3.3333333333333335
2069,2016-02-17,Valencia,280.3317630208333,279.4800963541667,281.18009635416666,0.0,0.5833333333333334
2074,2016-02-18,Valencia,283.2877916666667,282.53654166666666,284.07404166666663,0.0375,35.125
2079,2016-02-19,Valencia,281.68546614583335,280.96171614583335,282.45754947916663,0.0,21.291666666666668
2084,2016-02-20,Valencia,281.38204036458336,280.29287369791666,282.21370703125,0.0,8.583333333333334
2089,2016-02-21,Valencia,282.83625,282.01875,283.68125000000003,0.0,10.5
2094,2016-02-22,Valencia,287.0964166666667,286.261,287.83183333333335,0.0249999999999999,13.375
2099,2016-02-23,Valencia,287.72083333333336,286.3045833333333,289.19625,0.0,0.0
2104,2016-02-24,Valencia,287.00624999999997,286.0804166666667,287.8929166666667,0.0,1.6666666666666667
2109,2016-02-25,Valencia,288.07416666666666,287.1558333333333,289.10583333333335,0.0,15.416666666666666
2114,2016-02-26,Valencia,285.24399999999997,284.65816666666666,285.7998333333333,0.0875,31.25
2119,2016-02-27,Valencia,282.13533333333334,281.31575000000004,282.92825,0.0625,49.125
2124,2016-02-28,Valencia,284.3209166666667,283.83883333333335,284.85966666666667,0.0375,27.583333333333332
2129,2016-02-29,Valencia,285.57187500000003,285.12854166666665,286.0910416666666,0.0,7.083333333333333
2134,2016-03-01,Valencia,285.19070833333336,284.4827916666666,285.866125,0.0,0.0
2139,2016-03-02,Valencia,289.73797916666666,288.7967291666667,290.82172916666667,0.0,0.0
2144,2016-03-03,Valencia,287.89612500000004,287.38320833333336,288.4540416666667,0.0,0.0
2149,2016-03-04,Valencia,288.0528125,287.4611458333333,288.66114583333336,0.0,2.5
2154,2016-03-05,Valencia,285.7919010416667,285.081484375,286.3523177083333,0.0,12.458333333333334
2159,2016-03-06,Valencia,284.2791041666667,283.5916041666667,285.10827083333334,0.0,9.25
2164,2016-03-07,Valencia,281.5444791666667,280.55322916666665,282.4490625,0.075,37.75
2169,2016-03-08,Valencia,283.35425000000004,282.613,284.0921666666666,0.0124999999999999,10.416666666666666
2174,2016-03-09,Valencia,283.67618880208335,282.97077213541667,284.2999388020833,0.0,11.0
2179,2016-03-10,Valencia,283.58310416666666,282.8989375,284.3781041666667,0.0,20.625
2184,2016-03-11,Valencia,283.28585416666664,282.3612708333333,284.27377083333334,0.0,4.916666666666667
2189,2016-03-12,Valencia,282.576625,281.6032916666667,283.41995833333334,0.0,9.166666666666666
2194,2016-03-13,Valencia,283.16695833333335,282.251125,284.03445833333336,0.0,21.625
2199,2016-03-14,Valencia,283.71216666666663,283.21425,284.48091666666664,0.2625,69.70833333333333
2204,2016-03-15,Valencia,283.8799375,283.2716041666667,284.5757708333333,0.05,59.291666666666664
2209,2016-03-16,Valencia,285.13002083333333,284.21835416666664,286.0475208333333,0.0,19.333333333333332
2214,2016-03-17,Valencia,283.9883541666667,283.03627083333333,284.9154375,0.0,51.0
2219,2016-03-18,Valencia,285.0885416666667,284.309375,286.071875,0.0499999999999999,68.125
2224,2016-03-19,Valencia,285.3361111111111,284.4909259259259,286.2798148148148,0.1777777777777777,67.11111111111111
2229,2016-03-20,Valencia,285.5777083333333,285.0985416666667,286.02770833333335,0.0249999999999999,27.416666666666668
2234,2016-03-21,Valencia,285.04302083333334,284.2871875,285.77468749999997,0.0124999999999999,47.541666666666664
2239,2016-03-22,Valencia,286.31037499999996,285.322875,287.322875,0.0875,40.291666666666664
2244,2016-03-23,Valencia,286.43845833333336,285.89804166666664,287.12304166666667,0.0,5.166666666666667
2249,2016-03-24,Valencia,286.21997916666663,285.04122916666665,287.2328958333333,0.0,0.0
2254,2016-03-25,Valencia,289.33585416666665,287.77627083333334,290.92210416666666,0.0,2.9166666666666665
2259,2016-03-26,Valencia,290.553875,289.4622083333333,291.566375,0.0,1.6666666666666667
2264,2016-03-27,Valencia,290.56639583333333,289.5580625,291.5788958333333,0.0,12.875
2269,2016-03-28,Valencia,289.37666666666667,288.51916666666665,290.4816666666666,0.0,7.25
2274,2016-03-29,Valencia,291.5215,290.4173333333333,292.62566666666663,0.0,8.083333333333334
2279,2016-03-30,Valencia,287.8509166666667,286.9855,288.62716666666665,0.0,4.333333333333333
2284,2016-03-31,Valencia,288.28277083333336,287.09443749999997,289.3277708333333,0.0,21.291666666666668
2289,2016-04-01,Valencia,285.14060416666666,284.3156041666667,285.9739375,0.0,12.166666666666666
2294,2016-04-02,Valencia,286.26366666666667,285.517,287.07116666666667,0.0,11.166666666666666
2299,2016-04-03,Valencia,287.591625,286.647875,288.39370833333334,0.0,9.916666666666666
2304,2016-04-04,Valencia,287.55576,286.90536,288.39736,0.264,53.4
2309,2016-04-05,Valencia,286.08099999999996,285.2438,287.0238,0.396,66.16
2314,2016-04-06,Valencia,289.35995833333334,288.1557916666667,290.7057916666667,0.0499999999999999,40.833333333333336
2319,2016-04-07,Valencia,289.6975,288.17083333333335,291.78333333333336,0.0,15.083333333333334
2324,2016-04-08,Valencia,288.54141666666663,286.87058333333334,290.9789166666667,0.05,37.458333333333336
2329,2016-04-09,Valencia,289.77964583333335,287.57464583333336,292.43297916666666,0.0,7.5
2334,2016-04-10,Valencia,289.76533333333333,288.2115833333333,291.8949166666667,0.0124999999999999,15.5
2339,2016-04-11,Valencia,289.9424583333333,289.112875,291.14620833333333,0.0249999999999999,15.208333333333334
2344,2016-04-12,Valencia,290.587,289.15075,292.12575,0.0,14.166666666666666
2349,2016-04-13,Valencia,291.74885416666666,290.3142708333333,292.92260416666664,0.0,16.5
2354,2016-04-14,Valencia,291.4116666666667,289.9245833333333,292.84125,0.0,7.916666666666667
2359,2016-04-15,Valencia,290.7811875,289.64827083333336,291.96493749999996,0.0,9.583333333333334
2364,2016-04-16,Valencia,293.6745833333333,292.4058333333333,294.785,0.0,14.166666666666666
2369,2016-04-17,Valencia,293.07595833333335,291.81429166666663,294.00595833333335,0.0,15.833333333333334
2374,2016-04-18,Valencia,289.17975,288.25933333333336,290.15933333333334,0.0,28.291666666666668
2379,2016-04-19,Valencia,287.9124375,286.73785416666664,289.11285416666664,0.0124999999999999,28.291666666666668
2384,2016-04-20,Valencia,288.52916666666664,287.8,289.07916666666665,0.0,41.25
2389,2016-04-21,Valencia,290.87624999999997,290.375,291.3041666666666,0.0,28.833333333333332
2394,2016-04-22,Valencia,288.535,287.8916666666667,289.3575,0.125,61.083333333333336
2399,2016-04-23,Valencia,289.6213125,287.33964583333335,291.9529791666667,0.0124999999999999,20.0
2404,2016-04-24,Valencia,289.60125,287.43416666666667,292.23791666666665,0.0,10.0
2409,2016-04-25,Valencia,287.3222916666667,285.659375,289.4264583333333,0.0,13.333333333333334
2414,2016-04-26,Valencia,289.29081380208333,287.5683138020833,290.8678971354166,0.0,7.875
2419,2016-04-27,Valencia,287.99895833333335,286.86229166666664,289.210625,0.1125,34.25
2424,2016-04-28,Valencia,286.09296875,284.57546874999997,288.00046875,0.6625,74.875
2429,2016-04-29,Valencia,285.5233333333333,283.2118518518518,288.1044444444444,0.0666666666666666,65.92592592592592
2434,2016-04-30,Valencia,288.07481481481483,285.9533333333333,290.03962962962964,0.0888888888888888,26.666666666666668
2439,2016-05-01,Valencia,286.6566666666667,284.5729166666667,289.3179166666667,0.0,0.0
2444,2016-05-02,Valencia,288.02833333333336,285.3879166666666,290.525,0.0,0.0
2449,2016-05-03,Valencia,290.87125,288.52333333333337,293.2366666666667,0.0,0.0
2454,2016-05-04,Valencia,289.98833333333334,287.75,291.93625000000003,0.0,11.25
2459,2016-05-05,Valencia,287.78375,285.62208333333336,290.07666666666665,0.0124999999999999,8.333333333333334
2464,2016-05-06,Valencia,288.25333333333333,286.4116666666667,290.40416666666664,0.0375,42.5
2469,2016-05-07,Valencia,288.6015384615385,286.335,290.9526923076923,0.1384615384615384,68.65384615384616
2474,2016-05-08,Valencia,287.46125,285.69666666666666,289.9,0.2875,75.625
2479,2016-05-09,Valencia,287.24333333333334,285.2495833333333,289.28,0.5875,65.20833333333333
2484,2016-05-10,Valencia,286.4503846153846,284.36615384615385,288.6411538461538,0.15,22.115384615384617
2489,2016-05-11,Valencia,290.0883333333333,286.99083333333334,293.2554166666667,0.0999999999999999,24.166666666666668
2494,2016-05-12,Valencia,289.90916666666664,285.48791666666665,295.935,0.075,20.625
2499,2016-05-13,Valencia,289.7091666666667,285.5595833333333,295.4483333333333,0.0124999999999999,27.291666666666668
2504,2016-05-14,Valencia,291.75708333333336,288.7470833333333,294.9570833333333,0.0,22.083333333333332
2509,2016-05-15,Valencia,292.1416666666667,289.86333333333334,294.44083333333333,0.0,22.5
2514,2016-05-16,Valencia,291.17625,288.99791666666664,293.57041666666663,0.0,10.833333333333334
2519,2016-05-17,Valencia,290.36833333333334,288.59458333333333,292.3525,0.0,37.708333333333336
2524,2016-05-18,Valencia,292.0636,290.0876,294.14,0.372,32.0
2529,2016-05-19,Valencia,293.2,290.65708333333333,295.83375,0.0,10.0
2534,2016-05-20,Valencia,292.69041666666664,290.84250000000003,294.5458333333333,0.0,7.5
2539,2016-05-21,Valencia,292.3929166666667,290.66041666666666,294.13375,0.0,7.0
2544,2016-05-22,Valencia,294.04291666666666,291.94458333333336,296.64375,0.0,15.5
2549,2016-05-23,Valencia,290.8575,288.6458333333333,293.39958333333334,0.0,10.0
2554,2016-05-24,Valencia,291.72229166666665,290.01354166666664,293.6897916666667,0.0,21.25
2559,2016-05-25,Valencia,292.9847916666667,291.1872916666667,294.8697916666667,0.0,5.0
2564,2016-05-26,Valencia,293.1013541666667,291.2159375,295.1459375,0.0124999999999999,42.916666666666664
2569,2016-05-27,Valencia,293.92020833333333,291.24604166666666,296.7439583333333,0.0,38.0
2574,2016-05-28,Valencia,294.57845833333334,292.058875,297.428875,0.2058333333333333,19.083333333333332
2579,2016-05-29,Valencia,293.23583333333335,289.5395833333333,296.66291666666666,0.0124999999999999,13.333333333333334
2584,2016-05-30,Valencia,293.12291666666664,290.18291666666664,295.5104166666667,0.0,14.583333333333334
2589,2016-05-31,Valencia,292.23075,289.7778333333333,294.51533333333333,0.0,12.25
2594,2016-06-01,Valencia,292.78360416666663,290.05277083333334,295.02360416666664,0.0,6.666666666666667
2599,2016-06-02,Valencia,293.28658333333334,291.15408333333335,295.6211666666666,0.0,16.083333333333332
2604,2016-06-03,Valencia,294.24666666666667,292.61833333333334,296.20166666666665,0.0249999999999999,11.166666666666666
2609,2016-06-04,Valencia,292.8933333333333,290.64,295.61291666666665,0.2249999999999999,27.916666666666668
2614,2016-06-05,Valencia,294.30375,291.81,296.48125,0.0,13.333333333333334
2619,2016-06-06,Valencia,295.3625,291.8845833333333,297.87416666666667,0.0,13.333333333333334
2624,2016-06-07,Valencia,295.93125000000003,293.9820833333333,297.66333333333336,0.0,16.666666666666668
2629,2016-06-08,Valencia,297.0679166666667,292.3179166666667,300.0104166666667,0.0,5.0
2634,2016-06-09,Valencia,297.47791666666666,292.5133333333333,300.22208333333333,0.0,5.5
2639,2016-06-10,Valencia,296.84583333333336,292.56,299.73083333333335,0.0,14.166666666666666
2644,2016-06-11,Valencia,295.2025,292.10791666666665,297.61333333333334,0.0,23.666666666666668
2649,2016-06-12,Valencia,296.40458333333333,291.82874999999996,299.1745833333333,0.0,14.5
2654,2016-06-13,Valencia,298.455,292.30541666666664,301.82,0.0,1.5
2659,2016-06-14,Valencia,296.85375,292.48291666666665,300.06416666666667,0.0,1.0
2664,2016-06-15,Valencia,296.2785,293.47266666666667,299.5205833333333,0.0,17.0
2669,2016-06-16,Valencia,292.9270833333333,289.9741666666667,296.34291666666667,0.0249999999999999,24.5
2674,2016-06-17,Valencia,293.6716666666667,289.85499999999996,298.78291666666667,0.0,2.8333333333333335
2679,2016-06-18,Valencia,294.8958333333333,290.10999999999996,302.59,0.0,24.666666666666668
2684,2016-06-19,Valencia,294.9329166666667,290.09583333333336,302.6133333333333,0.0,3.8333333333333335
2689,2016-06-20,Valencia,295.68958333333336,290.79625,302.56749999999994,0.0,5.166666666666667
2694,2016-06-21,Valencia,295.9583333333333,293.4325,297.8208333333333,0.0,0.0
2699,2016-06-22,Valencia,295.90416666666664,294.69125,297.19666666666666,0.0,0.0
2704,2016-06-23,Valencia,295.3904166666667,291.48041666666666,298.1354166666667,0.0,0.0
2709,2016-06-24,Valencia,295.99375000000003,292.60583333333335,298.5133333333333,0.0,8.333333333333334
2714,2016-06-25,Valencia,296.0625,292.52416666666664,298.63624999999996,0.0,15.0
2719,2016-06-26,Valencia,295.3570833333333,293.27833333333336,297.59916666666663,0.0,35.625
2724,2016-06-27,Valencia,295.8754166666667,293.73083333333335,297.65291666666667,0.0,17.708333333333332
2729,2016-06-28,Valencia,297.4120833333333,295.6133333333333,298.78875,0.0,3.3333333333333335
2734,2016-06-29,Valencia,297.96875,295.72791666666666,299.87916666666666,0.0,15.833333333333334
2739,2016-06-30,Valencia,297.33125,293.7858333333333,300.15416666666664,0.0625,25.0
2744,2016-07-01,Valencia,297.6358333333333,293.7658333333333,300.2375,0.0,15.0
2749,2016-07-02,Valencia,298.1358333333333,294.2320833333333,301.2391666666667,0.0,17.5
2754,2016-07-03,Valencia,296.68333333333334,293.495,299.2970833333333,0.0,18.958333333333332
2759,2016-07-04,Valencia,296.97041666666667,295.22208333333333,298.9291666666666,0.0,18.958333333333332
2764,2016-07-05,Valencia,298.57458333333335,296.03416666666664,300.83166666666665,0.0,12.5
2769,2016-07-06,Valencia,298.99291666666664,296.5891666666667,300.86125,0.0,0.0
2774,2016-07-07,Valencia,297.80958333333336,295.4008333333333,300.16041666666666,0.0249999999999999,2.5
2779,2016-07-08,Valencia,299.3625,296.31583333333333,301.9554166666666,0.0,5.833333333333333
2784,2016-07-09,Valencia,299.51958333333334,297.27958333333333,301.75,0.0,0.0
2789,2016-07-10,Valencia,300.99083333333334,297.9170833333333,303.2370833333333,0.0124999999999999,5.833333333333333
2794,2016-07-11,Valencia,300.09999999999997,296.5933333333333,303.1695833333333,0.0,0.0
2799,2016-07-12,Valencia,298.8433333333333,294.96708333333333,301.9691666666667,0.0,14.166666666666666
2804,2016-07-13,Valencia,296.12624999999997,293.60291666666666,298.40999999999997,0.25,57.416666666666664
2809,2016-07-14,Valencia,297.05758333333335,296.8509166666667,297.4021666666667,0.0,27.0
2814,2016-07-15,Valencia,295.78754166666664,295.78754166666664,295.78754166666664,0.0,11.5
2819,2016-07-16,Valencia,296.0630416666667,296.0630416666667,296.0630416666667,0.0,0.0
2824,2016-07-17,Valencia,296.23033333333336,296.23033333333336,296.23033333333336,0.0,1.0
2829,2016-07-18,Valencia,296.37933333333336,296.37933333333336,296.37933333333336,0.0,0.0
2834,2016-07-19,Valencia,290.588,290.588,290.588,0.0,0.0
2839,2016-07-20,Valencia,291.812125,291.812125,291.812125,0.0,3.0
2844,2016-07-21,Valencia,298.65908333333334,296.83325,300.58825,0.0,5.0
2849,2016-07-22,Valencia,297.53041666666667,295.1975,299.8179166666667,0.0,34.791666666666664
2854,2016-07-23,Valencia,298.56583333333333,296.52958333333333,300.6816666666667,0.0,14.166666666666666
2859,2016-07-24,Valencia,298.56083333333333,296.4270833333333,300.54291666666666,0.0,15.833333333333334
2864,2016-07-25,Valencia,299.67,297.3879166666667,302.13124999999997,0.0,6.666666666666667
2869,2016-07-26,Valencia,299.7416666666667,297.62,301.9875,0.0,0.0
2874,2016-07-27,Valencia,299.09041666666667,297.07875,301.17875,0.0,14.166666666666666
2879,2016-07-28,Valencia,299.3304166666667,297.135,301.27208333333334,0.0,5.0
2884,2016-07-29,Valencia,300.30625,298.61791666666664,302.02958333333333,0.0,7.5
2889,2016-07-30,Valencia,301.8375,298.9033333333333,304.0183333333333,0.0,4.166666666666667
2894,2016-07-31,Valencia,301.8383333333333,298.9904166666667,305.00541666666663,0.0,9.166666666666666
2899,2016-08-01,Valencia,299.1425,296.7583333333333,301.3583333333333,0.0,26.875
2904,2016-08-02,Valencia,299.4266666666667,297.21750000000003,301.6133333333333,0.0,8.333333333333334
2909,2016-08-03,Valencia,300.24208333333337,297.91,302.01958333333334,0.0,6.666666666666667
2914,2016-08-04,Valencia,300.93125000000003,298.05958333333336,303.2083333333333,0.0,2.1666666666666665
2919,2016-08-05,Valencia,298.0258333333333,296.78541666666666,299.44166666666666,0.0,4.666666666666667
2924,2016-08-06,Valencia,298.63666666666666,296.33125,301.19374999999997,0.0,0.6666666666666666
2929,2016-08-07,Valencia,298.5358333333333,296.55583333333334,301.2291666666667,0.0,0.0
2934,2016-08-08,Valencia,298.74291666666664,297.25375,300.79541666666665,0.0,0.0
2939,2016-08-09,Valencia,298.25504166666667,297.20212499999997,299.46254166666665,0.0,4.833333333333333
2944,2016-08-10,Valencia,293.264,292.03025,294.71316666666667,0.2375,54.666666666666664
2949,2016-08-11,Valencia,295.5758333333333,293.8929166666667,297.21,0.0,26.5
2954,2016-08-12,Valencia,296.3220833333333,295.03041666666667,297.8341666666667,0.0,16.5
2959,2016-08-13,Valencia,296.6204166666667,295.1716666666667,298.36291666666665,0.0,0.3333333333333333
2964,2016-08-14,Valencia,296.30916666666667,294.61333333333334,298.1204166666667,0.0,7.666666666666667
2969,2016-08-15,Valencia,296.8929166666667,295.4291666666667,298.37208333333336,0.0,16.833333333333332
2974,2016-08-16,Valencia,296.5941666666667,294.9320833333333,298.93666666666667,0.0875,56.0
2979,2016-08-17,Valencia,299.6525,297.43625000000003,301.8675,0.0,18.666666666666668
2984,2016-08-18,Valencia,299.476875,297.113125,301.585625,0.0,8.333333333333334
2989,2016-08-19,Valencia,300.1375,297.6825,301.9683333333333,0.0,15.666666666666666
2994,2016-08-20,Valencia,299.5420833333333,297.42125,301.80041666666665,0.0,33.291666666666664
2999,2016-08-21,Valencia,297.75083333333333,295.96,299.8925,0.0,49.583333333333336
3004,2016-08-22,Valencia,298.50416666666666,296.6170833333333,300.6133333333333,0.0,11.666666666666666
3009,2016-08-23,Valencia,297.96,296.16416666666663,299.9433333333333,0.0,5.833333333333333
3014,2016-08-24,Valencia,297.3345625,295.6058125,299.30497916666667,0.0,11.25
3019,2016-08-25,Valencia,297.10125,294.93333333333334,299.40291666666667,0.0,12.5
3024,2016-08-26,Valencia,296.9633333333333,294.7083333333333,299.1375,0.0,17.291666666666668
3029,2016-08-27,Valencia,298.40458333333333,296.34625,300.66291666666666,0.0,10.0
3034,2016-08-28,Valencia,299.46625,296.42291666666665,302.03791666666666,0.0124999999999999,11.666666666666666
3039,2016-08-29,Valencia,298.85833333333335,296.26958333333334,301.38291666666663,0.0,34.583333333333336
3044,2016-08-30,Valencia,297.7729166666667,295.9370833333333,300.1820833333333,0.0124999999999999,47.5
3049,2016-08-31,Valencia,297.3441666666667,295.7504166666667,299.4783333333333,0.0,31.875
3054,2016-09-01,Valencia,297.58739583333335,296.14989583333335,299.21447916666665,0.0,21.041666666666668
3059,2016-09-02,Valencia,298.5891666666667,296.6041666666667,300.6845833333333,0.0,4.166666666666667
3064,2016-09-03,Valencia,300.335,298.2033333333333,302.45416666666665,0.0,6.666666666666667
3069,2016-09-04,Valencia,301.7908333333333,299.29833333333335,304.41416666666663,0.0,5.0
3074,2016-09-05,Valencia,302.5133333333333,300.03291666666667,305.12166666666667,0.0,4.166666666666667
3079,2016-09-06,Valencia,300.73875,298.6670833333333,302.8025,0.0,2.5
3084,2016-09-07,Valencia,298.38416666666666,296.40000000000003,300.63124999999997,0.0,23.25
3089,2016-09-08,Valencia,297.69666666666666,295.53875,300.2445833333333,0.0,34.25
3094,2016-09-09,Valencia,298.25166666666667,296.39208333333335,300.53,0.0,34.791666666666664
3099,2016-09-10,Valencia,297.2291666666667,295.22166666666664,299.7654166666667,0.0,38.541666666666664
3104,2016-09-11,Valencia,297.50291666666664,295.8070833333333,299.6125,0.0,23.75
3109,2016-09-12,Valencia,297.1345833333333,295.29,299.53625,0.0,21.666666666666668
3114,2016-09-13,Valencia,295.59375,293.4479166666667,298.2320833333333,0.1125,37.5
3119,2016-09-14,Valencia,291.74833333333333,288.84458333333333,295.4458333333333,0.0,12.5
3124,2016-09-15,Valencia,290.9325,288.16541666666666,294.78333333333336,0.0,3.3333333333333335
3129,2016-09-16,Valencia,293.39375,291.4325,296.1120833333333,0.0,6.666666666666667
3134,2016-09-17,Valencia,293.39916666666664,292.03125,295.31666666666666,0.0,6.666666666666667
